price_vnd,sim_number
1107476.6355140186,816250444
2251050.0699464837,702741747
3757581.254355401,961289017
11650000.0,779137779
4700000.0,886555560
910216.3009404389,336847188
1666048.034934498,705437765
1541422.5941422593,332864345
16643953.488372093,971772888
3757581.254355401,962818757
1394736.8421052631,942558002
980000.0,931144675
2693535.3535353537,945349351
2688750.0,932638000
2594444.4444444445,366775168
8909090.909090908,567895878
675467.0999187652,344191072
3404837.4060150376,987795942
2454996.301775148,886040369
5795335.820895523,796676586
1757107.843137255,327751386
800000.0,336005088
1308860.759493671,901445715
1818536.1216730038,815626466
2166666.6666666665,822878778
1330799.2202729045,981473368
2132142.8571428573,369002123
812500.0,921443144
3348626.2230919767,846804886
3011401.8475750578,961750868
3632414.710485133,326729639
5828225.806451613,792016688
3011401.8475750578,865054168
47295153.239685655,382026026
4334748.251748252,565521993
2251050.0699464837,786361989
910216.3009404389,336150881
2360000.0,338133990
4679671.457905544,932617379
1985796.130952381,931172010
3869084.9342770474,906079786
642857.1428571428,877338807
8726166.9550173,984052022
5401244.094488189,929020668
1600000.0,375972279
1475000.0,888705755
1792559.5238095238,333943568
3265585.651936716,327467699
3011551.857585139,799076976
2251050.0699464837,763592892
3632414.710485133,343132539
3757581.254355401,968032676
11184920.106524633,849397678
2383155.080213904,974862882
5000000.0,912343434
15290845.070422536,867004562
1191176.4705882352,768900234
10123170.731707318,388838998
2396635.259631491,334171091
3632414.710485133,395062839
4705882.352941177,365056777
3209585.895953757,366230569
6971122.994652406,869867889
879096.9899665551,395367866
5750000.0,766154333
5000000.0,855975579
4669054.711246201,386959578
4582695.810564663,925136777
828128.5634432643,339494539
700000.0,335034449
256000000.0,839888889
10213333.333333334,815933933
21058823.529411763,788888982
2251050.0699464837,908089807
43916666.666666664,785987878
2693535.3535353537,943645498
2399839.4495412842,978886764
69333333.33333333,777000456
2562050.35971223,938516006
14237500.0,794444431
828128.5634432643,335395739
2251050.0699464837,898341761
2251050.0699464837,795281989
8911528.846153846,866131103
3209585.895953757,989366519
2251050.0699464837,905098506
190573650.40650406,382639999
8000000.0,888861118
828128.5634432643,332710879
114664252.87356322,702868888
3632414.710485133,326824839
828128.5634432643,335870239
3632414.710485133,862934739
14316666.666666666,375544888
3209585.895953757,865791766
655421.686746988,982644788
3757581.254355401,975391531
3802173.913043478,934033879
2174993.830787309,327421588
2693535.3535353537,916305308
4272297.297297297,396221345
2454996.301775148,889617828
2396635.259631491,335181828
3552336.0655737706,969963479
1330769.2307692308,708077455
3000000.0,915747774
1160563.38028169,356336679
6111323.529411765,866370266
2693535.3535353537,852861983
2997916.6666666665,898307970
3153261.515601783,916473116
1500435.499515034,334371966
3757581.254355401,982976975
3757581.254355401,982958424
3757581.254355401,973263596
4525186.104218362,819239379
1142045.4545454546,344290599
5000000.0,869611678
125234607.998,704985999
3757581.254355401,925682596
24788235.29411765,845691999
2235504.2016806724,768686833
3265585.651936716,346101998
2693535.3535353537,948914612
3757581.254355401,352842843
2566279.069767442,986345179
2673970.5555555555,981502005
7710824.742268041,764188882
13213636.363636363,799799389
2661290.3225806453,817098000
828128.5634432643,393356879
3757581.254355401,327160901
41926521.73913044,345981999
2541666.6666666665,705993012
120092307.6923077,971711111
2796153.846153846,333632009
16542785.714285715,973118999
19625000.0,968808838
28333333.333333332,907888178
5795335.820895523,901829668
6194117.647058823,858222252
2421458.3333333335,868602286
9745454.545454545,768883579
23857142.85714286,902292638
2000000.0,911445899
2631655.172413793,333130581
2251050.0699464837,902898453
11184920.106524633,813420678
17869841.26984127,899999676
1479818.8874514878,708146646
2251050.0699464837,898084608
980000.0,931144060
4679671.457905544,931395279
3632414.710485133,975120179
3209585.895953757,327408966
2251050.0699464837,932107090
500000.0,877158599
1666048.034934498,779404303
4582695.810564663,921895777
3011401.8475750578,329873968
3791390.728476821,847371333
1685779.552715655,983567314
3757581.254355401,963020154
3552336.0655737706,327499839
2658823.529411765,345195568
6500000.0,567855268
14500000.0,784887222
3209585.895953757,866865861
2396635.259631491,336310194
1985796.130952381,795611976
11000000.0,886866686
1835150.3759398495,327224739
3791390.728476821,847821333
3757581.254355401,964823858
1330799.2202729045,332646286
10213333.333333334,824833833
2174993.830787309,969794588
2436360.381861575,343697456
5166666.666666667,843661663
8589241.379310345,566195668
450000.0,866123032
450000.0,344110277
2396635.259631491,335260304
11000000.0,917774449
1598838.7978142076,945773251
9505797.101449275,392436886
7710824.742268041,898288881
1848000.0,334733786
3285714.285714286,772777575
3209585.895953757,928164866
160480666.66666666,827689999
8911528.846153846,398662911
2725000.0,967894334
8775000.0,822696669
1778688.524590164,889356233
20156088.362068966,928417999
11184920.106524633,815471678
9616276.978417266,901949022
11977777.777777778,788882988
2693535.3535353537,949806081
4047085.201793722,828639078
4823032.511210762,865505036
2174993.830787309,926545488
2174993.830787309,329892588
7500000.0,765223355
2251050.0699464837,763562565
754915.2542372881,342442068
8916666.666666666,819446886
3757581.254355401,961691529
3757581.254355401,329040698
3209585.895953757,981668491
11184920.106524633,819562678
27583333.333333332,777760877
4576336.898395722,778096879
6134993.197278911,332250310
4582695.810564663,927159777
1835150.3759398495,329262239
9616276.978417266,901422589
1685779.552715655,984712320
4823032.511210762,975519197
452500.0,344000439
12786158.567774937,769141888
3265585.651936716,343482699
4168190.661478599,943624622
500000.0,879760008
47295153.239685655,348506506
1277777.7777777778,944837881
3757581.254355401,376751851
3757581.254355401,989010514
565176.9087523278,877151676
2396635.259631491,335270674
1731764.705882353,336288802
3025000.0,342005400
3265585.651936716,981671998
4553793.1034482755,965520777
972972.972972973,987977764
912903.2258064516,344088819
5000000.0,335588166
3011401.8475750578,393935686
1500435.499515034,335045866
18529499.211267605,772795795
1530487.8048780488,763599011
2251050.0699464837,765432106
2693535.3535353537,942798357
675467.0999187652,982449080
4584259.259259259,977902012
2428942.652329749,824568910
3153261.515601783,816011987
1589144.204851752,767036123
500000.0,877006229
3757581.254355401,981746454
2251050.0699464837,795734934
821590.9090909091,376332002
15875803.38983051,924757888
11000000.0,911811177
2323936.170212766,862997466
4679671.457905544,937527839
3000000.0,922633779
2251050.0699464837,762721974
3757581.254355401,971298195
5136956.521739131,866698399
2436360.381861575,362741567
1273584.9056603773,904766411
2520529.197080292,888952162
20156088.362068966,565180999
675467.0999187652,344241281
887209.3023255814,344946345
2454996.301775148,852886195
2251050.0699464837,795608607
1000000.0,768995500
4820285.714285715,343887966
3632414.710485133,373193879
12000000.0,866616678
8726166.9550173,962204525
1308860.759493671,898344645
500000.0,335114439
3011551.857585139,935991359
9250000.0,373333811
1057360.4060913706,329403553
4525186.104218362,913721579
450000.0,344200771
3383497.0111016226,702718383
7500000.0,886777272
11975000.0,378933933
1400000.0,763755255
7666666.666666667,344559772
1792559.5238095238,357633368
1660000.0,334330566
2100000.0,773393636
7200000.0,708115225
5727272.7272727275,838995777
1525806.4516129033,947718884
1835150.3759398495,868722979
3632414.710485133,964361679
3011401.8475750578,327528986
873699.4219653179,327190110
115314705.88235295,332748888
3757581.254355401,985956927
3632414.710485133,328358539
3011401.8475750578,395983086
3328125.0,763677199
1946052.6315789474,799004904
4092721.518987342,949291990
1085656.836461126,329111073
19000000.0,855188799
3757581.254355401,865972797
541666.6666666666,357744679
5155000.0,886899956
2251050.0699464837,705960656
629859.1549295775,329450004
12786158.567774937,763943888
2174993.830787309,988272824
3265585.651936716,392371993
3383497.0111016226,703060808
8726166.9550173,973481022
4148828.125,937988179
4123255.8139534886,903433336
506578.94736842107,877998803
1528156.5656565656,348459997
1678571.4285714286,945573387
3358695.652173913,825407456
115214285.71428572,774757777
3153261.515601783,941062011
4679671.457905544,904952639
9247482.014388489,977981994
1978461.5384615385,795699566
450000.0,379913773
4250000.0,933268558
3757581.254355401,383462989
11000000.0,988811555
23565000.0,764785678
509852.21674876846,877110194
869533.527696793,333679639
2399839.4495412842,988809417
2251050.0699464837,762649549
4679671.457905544,705974579
1446329.2117465225,944532910
2174993.830787309,968829329
2251050.0699464837,907545312
3383497.0111016226,902698383
2251050.0699464837,764161383
2454996.301775148,886861967
2693535.3535353537,916120807
3757581.254355401,989232014
3757581.254355401,976172520
2634396.355353075,962781779
20156088.362068966,373202999
12191846.965699209,839851888
1666048.034934498,778527210
3011401.8475750578,326792568
4092721.518987342,842989899
3757581.254355401,386069169
3000000.0,947000499
1314285.7142857143,708066500
4898750.0,866896899
1353448.2758620689,886090411
2251050.0699464837,795694697
120000000.0,789667788
4071428.5714285714,812977555
7702208.333333333,965555309
119400000.0,909369999
3757581.254355401,387575424
552564.1025641026,984434532
2251050.0699464837,934042406
1767857.142857143,898455466
3695000.0,962215995
1115089.2857142857,763553853
3011401.8475750578,327140586
3909090.909090909,325535222
3757581.254355401,967037593
2251050.0699464837,898310143
3011551.857585139,937381998
504761.90476190473,877130883
2520529.197080292,888171089
4501823.2044198895,823101818
100000000.0,766887766
3757581.254355401,353832969
828128.5634432643,336173239
2490566.037735849,762755899
1685779.552715655,982384561
17453333.333333332,818030000
910216.3009404389,337834288
4679671.457905544,705839879
2251050.0699464837,763141618
5050549.450549451,971611992
2174993.830787309,926981588
3632414.710485133,373121879
3433333.3333333335,904780068
3757581.254355401,989191713
33000000.0,896667891
68000000.0,886397779
452500.0,334229366
3011401.8475750578,342916568
8726166.9550173,922031981
1685779.552715655,978915629
955555.5555555555,334004199
675467.0999187652,985606344
500000.0,877996089
2385659.090909091,922782578
3757581.254355401,921021975
2296296.296296296,836966567
638297.8723404255,877117749
5410638.29787234,788421555
828128.5634432643,329330639
2693535.3535353537,919053973
3757581.254355401,383040874
1000000.0,931886600
2454996.301775148,886515909
1773333.3333333333,936636628
4823032.511210762,981647558
2520529.197080292,848882014
2231451.6129032257,911779589
1500435.499515034,336612015
2000000.0,899863388
2436360.381861575,389348567
1790806.0109289617,941341933
500000.0,879485533
4092721.518987342,827821998
1843750.0,944184599
8726166.9550173,865224024
3011401.8475750578,327241068
2251050.0699464837,705950654
3209585.895953757,866163563
675467.0999187652,344190692
3037250.0,906100409
3757581.254355401,328275689
5006329.113924051,938876262
655421.686746988,964474688
2634396.355353075,349628779
4669054.711246201,865810978
4047085.201793722,814125938
3757581.254355401,865846454
1685779.552715655,967878637
15875803.38983051,348904888
5401244.094488189,866136568
4501823.2044198895,813758989
2251050.0699464837,908414316
5000000.0,979929979
7454400.0,819176688
3328125.0,762522455
2172727.272727273,934071188
960000.0,333432442
51480000.0,859663333
496126.76056338026,327270440
3265585.651936716,979979385
2251050.0699464837,901957571
2251050.0699464837,909105623
110672727.27272727,909844444
505181.34715025907,879160994
5104988.344988345,785686555
10644433.333333334,868860288
3757581.254355401,969312024
3757581.254355401,385210972
2396635.259631491,335635629
1533783.7837837837,702655345
2396635.259631491,339308969
11184920.106524633,828104678
714814.8148148148,336123688
3184666.6666666665,585345444
2251050.0699464837,902031203
3000000.0,392002266
1685779.552715655,568686787
1172727.2727272727,327776366
2428942.652329749,847894953
4180514.705882353,929188679
3170000.0,899924680
29491518.133458648,818969696
3265585.651936716,971671993
4334748.251748252,865599387
1666048.034934498,907742417
1479818.8874514878,905966057
4644444.444444444,886192828
601470.5882352941,336441988
3632414.710485133,329034379
1379629.6296296297,702744012
2251050.0699464837,702636436
2251050.0699464837,763720726
3757581.254355401,981420424
84833333.33333333,366893456
3209585.895953757,342928166
1465517.2413793104,934017766
8123303.7694013305,343604886
3757581.254355401,326139189
68000000.0,706789779
3265585.651936716,924998696
3011401.8475750578,862947086
9011290.322580645,964656786
1962250.0,865554978
3404837.4060150376,964608577
928571.4285714285,773355626
828128.5634432643,334715139
2174993.830787309,328475288
4525186.104218362,852353979
119400000.0,769429999
2396635.259631491,968074733
3383497.0111016226,938617373
3383497.0111016226,708109797
3265585.651936716,523981997
1000000.0,799166877
3051282.0512820515,708119393
125234607.998,798090999
2454996.301775148,948418818
4973076.923076923,905939889
3632414.710485133,329630939
3011401.8475750578,327387186
10000000.0,778555550
2750000.0,877110115
3757581.254355401,989121258
3348626.2230919767,838838168
29714285.714285713,852776789
500000.0,919661100
3757581.254355401,984819823
506097.56097560975,877121266
6458333.333333333,769474474
3757581.254355401,329270401
7342396.313364055,816059666
60034574.4680851,386876789
1790806.0109289617,917053933
1181818.1818181819,789398889
3757581.254355401,328060297
3265585.651936716,357541599
2396635.259631491,336243689
4333333.333333333,347554333
3572685.1441241684,974370114
27466666.666666668,835669669
1012500.0,789777646
2393617.0212765955,702799677
2174993.830787309,961690880
3632414.710485133,963679179
3572685.1441241684,929011975
1818536.1216730038,838669198
8726166.9550173,968176422
3000000.0,798668877
119375000.0,913445555
1685779.552715655,862978958
3265585.651936716,358996389
8726166.9550173,327220680
4071428.5714285714,837797555
2174993.830787309,865150881
3011551.857585139,705991491
496126.76056338026,865496446
2997916.6666666665,937502320
3011401.8475750578,978356586
3779000.0,911978679
2251050.0699464837,906706047
2399839.4495412842,865708883
2251050.0699464837,795736731
2174993.830787309,329438588
2309523.8095238097,334788986
2174993.830787309,389308688
7733333.333333333,949546668
4785714.285714285,938718778
15669230.76923077,924430000
3757581.254355401,967583795
3757581.254355401,968247347
2251050.0699464837,909108250
500000.0,877113679
2251050.0699464837,762790796
9297835.051546391,334697897
1446329.2117465225,947844381
3833043.4782608696,369971368
4525186.104218362,853693979
2251050.0699464837,937502362
3265585.651936716,373979987
1446329.2117465225,946190844
3757581.254355401,373197418
2520529.197080292,859588865
3011401.8475750578,528632868
2376666.6666666665,356779868
81023529.41176471,833331111
1598838.7978142076,947709632
3757581.254355401,981262017
3628571.4285714286,923411998
3037250.0,708100790
3000000.0,334428884
2251050.0699464837,762605805
1160000.0,333695885
3869084.9342770474,702313586
4679671.457905544,937836579
7702208.333333333,971955556
10266666.666666666,368550550
3000000.0,566886338
3500000.0,812666622
2673970.5555555555,328052007
2174993.830787309,988247250
7549988.505747126,889888197
910216.3009404389,334171889
50000000.0,345678661
3011401.8475750578,925385486
3000000.0,896661115
3757581.254355401,326070590
506849.31506849313,877119971
13896112.068965517,776761999
3209585.895953757,328963669
3265585.651936716,862903699
2251050.0699464837,763151765
4092721.518987342,941201994
2401869.1588785048,763759119
1589144.204851752,706874123
3150000.0,354661139
2251050.0699464837,909608065
2850000.0,866118368
3209585.895953757,966027403
2693535.3535353537,947470205
828128.5634432643,329646339
3383497.0111016226,708058383
11184920.106524633,852724678
3757581.254355401,327260607
30874278.68852459,334017999
1080155.6420233464,929559579
4501823.2044198895,826131616
2174993.830787309,988043489
3984090.909090909,567966879
3404837.4060150376,969430577
2251050.0699464837,909845160
6111323.529411765,926686366
26606000.0,363266969
3632414.710485133,343953739
3265585.651936716,327383099
2897222.222222222,328551789
14012500.0,762644644
706790.1234567901,337111292
1191176.4705882352,708007123
2396635.259631491,336091272
450000.0,344199964
26759206.896551725,769686789
10291666.666666666,794232232
83333333.33333333,902111777
565176.9087523278,877180601
6329523.80952381,357308678
6694230.769230769,329555786
3632414.710485133,568379579
3265585.651936716,862920499
48676365.384615384,338303030
3869084.9342770474,931837868
1685779.552715655,986735671
4312857.142857143,866999217
2174993.830787309,862987488
483734.9397590361,334474839
15875803.38983051,921894888
3704545.4545454546,769266866
828128.5634432643,334152139
3000000.0,899622168
2631655.172413793,326243331
1000000.0,703073370
5062285.714285715,889085879
3462117.6470588236,946240019
11333333.333333334,377788854
3632414.710485133,327058939
3632414.710485133,328108939
1000000.0,799166277
2174993.830787309,988476481
3265585.651936716,399198797
879096.9899665551,345039766
17559235.668789808,389150000
2631655.172413793,333525101
11407909.090909092,923889901
1115089.2857142857,935463551
3265585.651936716,343625799
2594444.4444444445,866877286
3209585.895953757,967919866
3632414.710485133,327815039
875000.0,966005186
3441057.991513437,332491990
1100938.9671361502,773351251
3632414.710485133,359363579
2251050.0699464837,763531973
5000000.0,837006633
1000000.0,932345443
3572685.1441241684,349011275
675467.0999187652,344181202
12000000.0,705520000
21265079.365079366,849517979
3757581.254355401,923189819
4582695.810564663,924098777
754915.2542372881,344087568
5000000.0,911166630
2454996.301775148,948832863
3869084.9342770474,931560986
5144078.947368421,819699995
29491518.133458648,819262626
2693535.3535353537,942072321
3869084.9342770474,932018168
2174993.830787309,328279288
2983360.655737705,704091978
3757581.254355401,981696764
1514583.3333333333,977042289
4345000.0,364977789
2174993.830787309,359732788
12377083.333333334,926504666
3209585.895953757,866537507
1036585.3658536585,904744877
1790806.0109289617,943803325
3632414.710485133,329827639
3632414.710485133,329380679
3757581.254355401,967010571
3757581.254355401,985483148
4898750.0,866851994
6209722.222222222,901952886
1206776.836158192,865322257
1000000.0,812123345
566666.6666666666,877989775
4849206.349206349,847296996
2251050.0699464837,909151343
1152173.9130434783,922616636
5600000.0,923184555
565176.9087523278,877150704
2396635.259631491,334140514
3757581.254355401,974673780
3572685.1441241684,329011070
11184920.106524633,859084678
5786470.588235294,849878979
2251050.0699464837,909176591
972972.972972973,865067774
3632414.710485133,961021979
12500000.0,825666652
3745522.3880597013,767152678
3265585.651936716,329069799
4523684.2105263155,777682688
4294968.717413973,817178468
3600000.0,814777889
2251050.0699464837,762591982
1479818.8874514878,934089066
3011401.8475750578,383095068
12191846.965699209,826909888
3052631.5789473685,777050202
11500000.0,933166677
1316666.6666666667,356997899
828128.5634432643,336315879
3541666.6666666665,845811886
285000000.0,889168168
2333333.3333333335,886680789
6357142.857142857,911850222
11000000.0,848880777
3757581.254355401,326070294
3265585.651936716,384703199
2281250.0,943566773
2251050.0699464837,762751963
3757581.254355401,343040701
725714.2857142857,332990679
1115089.2857142857,909267550
15690821.91780822,385467979
5000000.0,333577499
2500000.0,779123388
3757581.254355401,862937689
3209585.895953757,356683619
42240384.615384616,789493493
1000000.0,707065560
3757581.254355401,969097246
483734.9397590361,335441839
2174993.830787309,343182988
2251050.0699464837,795721984
2251050.0699464837,705467463
2401869.1588785048,795714114
4525186.104218362,852930679
1589473.6842105263,762503345
2251050.0699464837,793050393
7418030.303030303,704153666
3632414.710485133,927508479
3404837.4060150376,987763497
3011551.857585139,799089210
10568181.818181818,849416678
8457142.857142856,799739973
828128.5634432643,334186039
3757581.254355401,986959792
5000000.0,828668386
3757581.254355401,343010506
2251050.0699464837,763612812
3632414.710485133,357152979
500000.0,879884456
4582695.810564663,924312777
2251050.0699464837,795720727
695479.7979797979,344375979
4000000.0,367012111
4000000.0,911991717
12000000.0,918331111
1465517.2413793104,705977466
3632414.710485133,862932439
2396635.259631491,965301833
2000000.0,567225579
7418030.303030303,796158666
1746341.463414634,932388011
12191846.965699209,816453888
2696153.846153846,335388466
500000.0,877330366
3209585.895953757,326920566
11184920.106524633,842082678
3757581.254355401,327270274
2631655.172413793,333150976
5855000.0,848026886
3441057.991513437,332784799
1400000.0,905755322
5323958.333333333,838661990
2251050.0699464837,763761561
3757581.254355401,372861969
3011551.857585139,898251993
1070812.5,336140504
2983360.655737705,931574838
2098684.210526316,866019579
296600000.0,961533333
1985796.130952381,909811857
3757581.254355401,523041985
500000.0,966551001
2300000000.0,936999999
3757581.254355401,961070782
4053191.489361702,889527578
11407909.090909092,588141992
3954117.6470588236,889883692
4785714.285714285,852991919
52000000.0,912884444
1479818.8874514878,762601966
5000000.0,857798777
4679671.457905544,908691839
3000000.0,931865568
2454996.301775148,886192892
2500000.0,368898778
2431818.1818181816,942389993
500000.0,877113557
1000000.0,822797444
3265585.651936716,963997365
3630000.0,923777881
18637222.222222224,777773806
13736173.469387755,399996024
11798940.397350993,865678436
500000.0,877150991
11800000.0,888866635
2673970.5555555555,965381005
2693535.3535353537,947236293
675467.0999187652,975267449
3209585.895953757,869766434
5087254.901960785,947111328
4180514.705882353,343488039
2693535.3535353537,949150702
10000000.0,775075678
2251050.0699464837,937502421
828128.5634432643,328170339
3011401.8475750578,862904268
3757581.254355401,986070598
1308860.759493671,934407401
869533.527696793,333786039
4414432.989690722,911741993
2251050.0699464837,702651976
3632414.710485133,329578739
4142857.1428571427,932325539
4294968.717413973,857671368
75858551.72413793,348824888
1598838.7978142076,913808773
38600000.0,983778899
12923575.757575758,369447999
11184920.106524633,812463678
3757581.254355401,358262131
509852.21674876846,877151181
7333333.333333333,837113366
5664680.0,986688608
2890625.0,822797688
47295153.239685655,927960960
3632414.710485133,343403279
1085656.836461126,393931117
2693535.3535353537,915061382
1115089.2857142857,705452455
450000.0,338861978
2251050.0699464837,705964321
3757581.254355401,326210709
2396635.259631491,865424233
3011401.8475750578,965875468
3404837.4060150376,977354324
13200000.0,395530000
2251050.0699464837,901416189
3328125.0,903277993
506578.94736842107,877991788
3757581.254355401,971879489
5000000.0,879488838
500000.0,877005234
3011551.857585139,799213218
695479.7979797979,344270739
29992760.153846152,833608608
3853636.3636363638,777797948
505181.34715025907,876979899
1790806.0109289617,858033265
1731764.705882353,335708887
2251050.0699464837,763531535
3757581.254355401,962752796
2251050.0699464837,795731531
1446875.0,966925022
655421.686746988,344281388
3757581.254355401,347230595
2693535.3535353537,947536146
500000.0,877112868
4347761.194029851,856345692
4343478.260869565,332579222
86128571.42857143,784786666
3757581.254355401,869841983
2693535.3535353537,915180701
7916326.530612245,777298939
546341.4634146341,974477170
2251050.0699464837,934914915
2552727.272727273,763120222
4541666.666666667,818349889
8038461.538461538,829012021
1196153.8461538462,866523553
3383497.0111016226,762545353
2251050.0699464837,904520407
2000000.0,888567188
3632414.710485133,926983279
9284090.909090908,355043668
1598838.7978142076,947706724
1000000.0,935557997
1300000.0,377442186
2396635.259631491,964631336
916000.0,334404599
2045454.5454545454,792446262
828128.5634432643,869133239
2251050.0699464837,909263980
4758064.516129033,965851000
2174993.830787309,386597288
2235504.2016806724,936233196
3011401.8475750578,343059268
3383497.0111016226,795752121
3632414.710485133,364525939
1412306.5015479876,948647550
1261486.4864864864,927977066
8726166.9550173,392241095
4075000.0,776989868
10568181.818181818,848516678
2383155.080213904,343813883
3552336.0655737706,862994639
4092721.518987342,942699858
75858551.72413793,389885888
3383497.0111016226,906983737
869533.527696793,333051379
1792559.5238095238,343331586
2693535.3535353537,913913920
4584259.259259259,367761567
4898750.0,866799395
2520529.197080292,888182183
3757581.254355401,985603272
2693535.3535353537,946083867
3757581.254355401,961760895
1555508.4745762711,332738339
820312.5,975567054
3757581.254355401,926357936
1678571.4285714286,914556335
2631655.172413793,971493337
3572685.1441241684,327311215
3011401.8475750578,343507686
3632414.710485133,363749479
2251050.0699464837,708191963
12446153.846153846,787933939
506849.31506849313,877118993
2251050.0699464837,898309460
7733333.333333333,818666968
1757107.843137255,343977686
16704810.344827587,347228999
11184920.106524633,813257678
2935433.070866142,567125168
1790806.0109289617,814095133
675467.0999187652,344160384
1446329.2117465225,944706821
39266137.93103448,388035999
3404837.4060150376,972577536
2693535.3535353537,948502036
4075000.0,925581991
2673970.5555555555,372650059
11184920.106524633,824643678
3000000.0,394400009
3037250.0,763608600
3265585.651936716,865467099
2520529.197080292,858598885
1589144.204851752,939169567
3162222.222222222,763611979
3383497.0111016226,702685353
3791390.728476821,832879333
528089.8876404495,877100494
2401869.1588785048,903670110
2436360.381861575,379735234
3757581.254355401,354501983
6041525.423728813,913766664
3632414.710485133,343153979
13750000.0,763111577
2672916.6666666665,932473188
2693535.3535353537,813071989
46886363.63636363,782333888
4180514.705882353,929188379
11184920.106524633,845908678
17453333.333333332,825460000
5119787.685774947,865866603
2174993.830787309,327836288
2174993.830787309,988595754
2369047.619047619,928625586
419250000.0,961868868
1115089.2857142857,935592013
9307692.307692308,763155554
2251050.0699464837,898148180
3209585.895953757,329274166
3383497.0111016226,762692020
3011401.8475750578,343945968
1330799.2202729045,338032586
4582695.810564663,921914777
2251050.0699464837,936151272
3011401.8475750578,929892986
3757581.254355401,327479689
2673970.5555555555,961962007
2673970.5555555555,528982007
11184920.106524633,824172678
2369047.619047619,347855686
2500000.0,777977444
2048586.1182519281,708153453
500000.0,879288277
11783333.333333334,927622622
139018518.5185185,858356789
3954117.6470588236,889885874
750000.0,859002445
879096.9899665551,345369166
2693535.3535353537,827051984
500000.0,877113008
3209585.895953757,866373759
2174993.830787309,346861288
3757581.254355401,969278050
3011551.857585139,762749949
6329523.80952381,383867678
11184920.106524633,816154678
1685779.552715655,345010589
2251050.0699464837,905042021
3328125.0,776201990
3209585.895953757,328436966
2693535.3535353537,859120312
9100000.0,388965777
12000000.0,799833833
125234607.998,795828999
3383497.0111016226,792375454
3757581.254355401,926368162
1201492.537313433,762536446
3757581.254355401,328250609
1580000.0,832622655
10541666.666666666,903774747
3265585.651936716,862930499
4823032.511210762,355198518
3011401.8475750578,378036486
4898750.0,375386699
4047085.201793722,826393978
125234607.998,909852999
1500000.0,833273111
4168190.661478599,946225795
3153261.515601783,919811315
1790806.0109289617,947205933
3996250.0,853181188
1731764.705882353,337398882
1656250.0,345412882
16475000.0,988110586
2000000.0,799787899
2251050.0699464837,901373969
3757581.254355401,983859873
2251050.0699464837,905101429
80625000.0,799996555
17445291.666666668,899040888
2251050.0699464837,708181961
1985796.130952381,907112024
504761.90476190473,877010887
11184920.106524633,816094678
3000000.0,799883338
3404837.4060150376,926365776
69000000.0,767222000
4334748.251748252,961835599
2251050.0699464837,902751935
5320000.0,888688887
2673970.5555555555,972383007
1685779.552715655,982578951
2251050.0699464837,708124121
1308860.759493671,901344589
3000000.0,772855777
3491463.4146341463,772379393
11184920.106524633,812948678
3757581.254355401,326120803
2384051.724137931,328077188
17000000.0,779666661
2251050.0699464837,939097597
2561842.1052631577,918515115
1789383.5616438356,937663123
16075000.0,363889986
1835150.3759398495,922636179
33333333.333333332,899939988
875000.0,903778800
2000000.0,703229797
4823032.511210762,968557294
3571428.5714285714,762511123
11500000.0,386663377
1479818.8874514878,931861866
3757581.254355401,329040787
3000000.0,785335599
1000000.0,797559988
506578.94736842107,877996388
73657755.10204081,828902890
3757581.254355401,865202902
1479818.8874514878,795691966
500000.0,877113382
10000000.0,855555178
8300000.0,912776639
11184920.106524633,853247678
4582695.810564663,924380777
828128.5634432643,336210439
3757581.254355401,349158535
1606250.0,333777933
821590.9090909091,334035005
5050549.450549451,979631199
1939473.6842105263,961565556
2693535.3535353537,946584892
3757581.254355401,924242404
2693535.3535353537,819406080
3757581.254355401,981672967
4334748.251748252,865503799
4145833.3333333335,919002335
2251050.0699464837,938787805
20966666.666666668,927878989
3632414.710485133,923794179
2631655.172413793,354193335
2333333.3333333335,824467333
8872850.0,395356668
12377083.333333334,924683666
1685779.552715655,973695674
1089254.2372881356,966730378
3383497.0111016226,762518585
8457142.857142856,899469946
4582695.810564663,389303777
2400000.0,777136123
11184920.106524633,825754678
2436360.381861575,926890789
3168421.052631579,349309990
9284090.909090908,975571668
972972.972972973,961377782
1375000.0,812381038
3302325.581395349,854200700
2880327.868852459,773968789
3265585.651936716,989699476
928846.1538461539,343863223
10734423.076923076,855793793
1589144.204851752,763571345
3011551.857585139,899646163
44837500.0,764667979
5000000.0,706622226
14012500.0,707644644
7686394.557823129,398069222
3265585.651936716,964721993
3572685.1441241684,373114812
12786158.567774937,704975888
50000000.0,706555588
2396635.259631491,369533563
513368.9839572192,877147868
1142045.4545454546,344084699
1728070.1754385964,763011266
828128.5634432643,334637139
3209585.895953757,566401985
32570094.06512301,786924924
3757581.254355401,964751347
3853636.3636363638,777798547
9040594.059405942,373666233
2251050.0699464837,909158397
2174993.830787309,343075288
516250.0,334845558
3757581.254355401,921919395
1136363.6363636365,946442001
502040.8163265306,335874486
3209585.895953757,343981966
1000000.0,799111322
3011401.8475750578,398764186
11407909.090909092,988959599
8726166.9550173,522101982
1685779.552715655,962412369
675467.0999187652,344230613
450000.0,346000991
4758241.758241759,902935995
15875803.38983051,927439888
1412306.5015479876,941556343
3441057.991513437,334904199
965000.0,862914441
4414432.989690722,818131199
13736173.469387755,969999820
3791390.728476821,857542333
3757581.254355401,975796864
3757581.254355401,983689764
12000000.0,704418668
